state,Pop,StateName,date,PositiveIncrease,PosIncAvg,DeathIncrease,DeathIncAvg,TotalTestResultsIncrease,TestIncAvg,HospitalizedIncrease,HospIncAvg
RI,1059361,Rhode Island,2020-04-07,261,142.9163430,3,11.6107729,1924,585.1640753,0,22.2775805
SC,5148714,South Carolina,2020-04-07,368,7.7495079,7,.3690242,4704,80.0588263,0,-2.5054800
SD,884659,South Dakota,2020-04-07,32,40.2414942,2,1.8086065,248,430.2222664,0,-16.8426478
TN,6833174,Tennessee,2020-04-07,336,5.6050087,7,.2195173,5524,45.2059321,56,-2.1366352
TX,28995881,Texas,2020-04-07,986,1.7830119,14,.0551803,3292,11.6809694,0,-.5345587
UT,3205958,Utah,2020-04-07,63,9.3575774,0,.1559596,1253,78.1357710,10,.2807273
VA,8535519,Virginia,2020-04-07,455,4.1825225,9,.0702945,2962,33.3078750,66,.2108835
VT,623989,Vermont,2020-04-07,33,43.5905120,0,.6410369,517,315.7106936,0,2.8846662
WA,7614893,Washington,2020-04-07,413,4.2810844,22,.0919251,5476,35.6800811,0,.2363789
WI,5822434,Wisconsin,2020-04-07,198,5.2555340,15,.1373996,2136,38.3516584,77,.3606739
WV,1792147,West Virginia,2020-04-07,67,9.7648240,0,.3347940,2119,115.2807219,0,1.1717789
WY,578759,Wyoming,2020-04-07,6,28.8548429,0,1.0367009,76,327.9430644,10,3.6284533
AK,731545,Alaska,2020-04-08,13,14.2164870,1,.6834850,155,204.6353950,4,1.7770609
AL,4903185,Alabama,2020-04-08,250,2.8552869,10,.1223694,4206,42.7681191,43,.3875032
AR,3017825,Arkansas,2020-04-08,54,4.7385120,2,.2319551,892,71.2764988,-18,.5301832
AZ,7278717,Arizona,2020-04-08,151,1.0578787,7,.0274774,1189,16.9397986,53,.1786029
CA,39512223,California,2020-04-08,1092,.5643823,68,.0303703,13035,7.0686987,0,.0329012
CO,5758736,Colorado,2020-04-08,257,4.4975147,29,.2778387,1634,52.3552391,85,.3993932
CT,3565287,Connecticut,2020-04-08,0,7.2083958,0,.4487717,0,83.9483610,0,.6451094
DC,705749,District of Columbia,2020-04-08,229,35.9901325,5,2.1254015,460,348.2824630,0,2.4087884
DE,973764,Delaware,2020-04-08,0,28.6517062,4,1.6431086,0,246.0555124,0,1.9511915
FL,21477737,Florida,2020-04-08,708,1.6714983,13,.0791517,4972,13.6746250,63,.0977757
GA,10617423,Georgia,2020-04-08,1083,3.3718163,33,.1130218,5074,16.9532663,219,.4897610
HI,1415872,Hawaii,2020-04-08,23,22.9540523,0,.5650228,830,119.3610722,16,2.9663698
IA,3155070,Iowa,2020-04-08,97,9.6986755,1,.2535601,1248,57.1461172,0,1.3311908
ID,1787065,Idaho,2020-04-08,40,15.6121909,2,.3917037,652,102.4025427,10,2.4621376
IL,12671821,Illinois,2020-04-08,1529,3.9220882,82,.1420475,6334,21.5833226,0,.3472271
IN,6732219,Indiana,2020-04-08,436,6.8031061,30,.3119328,3016,36.4664311,0,.5198880
KS,2913314,Kansas,2020-04-08,146,11.1556804,11,.6178531,669,62.6777615,0,.1029755
KY,4467673,Kentucky,2020-04-08,141,7.6997578,6,.4028943,1649,46.0194826,0,.0671491
LA,4648794,Louisiana,2020-04-08,746,9.6153970,70,.6023067,6751,62.4247923,0,.0215110
MA,6949503,Massachusetts,2020-04-08,1588,9.4970820,100,.6187493,7958,55.5579298,288,.6043598
MD,6045680,Maryland,2020-04-08,1158,13.5634040,31,.7774146,7936,81.0661497,104,.9262812
ME,1344212,Maine,2020-04-08,18,44.9333885,2,2.6037560,18,297.4977161,2,4.1660095
MI,9986857,Michigan,2020-04-08,1100,6.9991990,151,.5306975,3932,41.3543520,0,.5607370
MN,5639632,Minnesota,2020-04-08,102,12.2880358,5,.9220460,1453,75.2176738,29,1.0638992
MO,6137428,Missouri,2020-04-08,290,11.6335377,5,.8472604,2744,71.6586818,0,.9776082
MS,2976149,Mississippi,2020-04-08,88,13.2385845,8,.9408131,88,77.6842826,33,.8064112
MT,1068778,Montana,2020-04-08,13,21.5199040,0,2.2455552,413,115.7396578,3,.8420832
NC,10488084,North Carolina,2020-04-08,205,2.4503999,7,.2383657,1905,14.3686874,0,.0858117
ND,762062,North Dakota,2020-04-08,14,13.3847377,0,.3936688,877,140.4085232,1,1.1810063
NE,1934408,Nebraska,2020-04-08,72,5.0144540,2,.1550862,703,49.7826725,0,.2584770
NH,1359711,New Hampshire,2020-04-08,73,4.8539726,9,.2206351,431,46.5540104,15,.5148153
NJ,8882190,New Jersey,2020-04-08,3021,5.6067254,338,.5854412,5442,15.8519464,0,.0788094
NM,2096829,New Mexico,2020-04-08,108,23.8455306,1,2.4322441,420,69.3904939,0,.0953821
NV,3080156,Nevada,2020-04-08,231,17.2718525,10,1.6882262,1927,54.2829649,0,.0649318
NY,19453561,New York,2020-04-08,10453,10.2603323,779,.8327524,25095,25.6251285,3050,2.2515158
OH,11689100,Ohio,2020-04-08,366,17.5034862,26,1.4201264,2503,44.6313232,141,3.9181802
OK,3956971,Oklahoma,2020-04-08,52,51.6304011,12,4.2203999,52,129.4929885,14,11.6250536
OR,4217737,Oregon,2020-04-08,58,48.3908788,0,3.9357599,1557,125.3041619,0,10.8351943
PA,12801989,Pennsylvania,2020-04-08,1680,14.4430682,69,.9998446,7260,43.3057707,0,3.5697578
RI,1059361,Rhode Island,2020-04-08,273,174.3503867,5,11.9883590,1913,522.2015913,0,43.1392132
SC,5148714,South Carolina,2020-04-08,135,7.2445275,12,.3301795,954,40.4567043,0,.4272912
SD,884659,South Dakota,2020-04-08,73,37.4155466,0,1.5825307,480,202.7900016,3,.2260758
TN,6833174,Tennessee,2020-04-08,224,5.1952431,7,.1902483,3744,33.9812801,41,.0878069
TX,28995881,Texas,2020-04-08,1091,1.7347291,23,.0551803,7609,10.9877675,0,.0206926
UT,3205958,Utah,2020-04-08,108,8.6713550,0,.1871515,1469,73.5817500,10,.2183435
VA,8535519,Virginia,2020-04-08,312,3.7021768,12,.0937260,2391,31.0584512,52,.1757362
VT,623989,Vermont,2020-04-08,23,41.8276604,0,.9615554,379,368.4359820,5,2.4038885
WA,7614893,Washington,2020-04-08,345,3.9396483,14,.1050573,5065,38.7924033,0,.1969824
WI,5822434,Wisconsin,2020-04-08,215,5.1353094,7,.1373996,1818,46.0116851,45,.2747992
WV,1792147,West Virginia,2020-04-08,50,8.3698491,0,.2231960,486,92.6821293,0,.8927839
WY,578759,Wyoming,2020-04-08,87,25.3991731,0,.6911340,141,254.1645141,0,2.4189689
AK,731545,Alaska,2020-04-09,9,14.2164870,0,.4100910,155,157.4749332,0,.9568789
AL,4903185,Alabama,2020-04-09,400,3.2835800,8,.0815796,1705,28.3897100,19,.1835542
AR,3017825,Arkansas,2020-04-09,119,5.7988783,3,.1325458,421,46.3247538,0,.2982280
AZ,7278717,Arizona,2020-04-09,292,1.8684612,9,.0274774,2614,10.8260838,44,.1236482
CA,39512223,California,2020-04-09,1352,.8149377,50,.0253086,19236,8.7745000,0,.0227778
CO,5758736,Colorado,2020-04-09,226,5.9388032,14,.2083791,1233,62.9131115,83,.3472984
CT,3565287,Connecticut,2020-04-09,2003,17.5862420,103,.7292541,4466,118.8964591,0,.5609647
DC,705749,District of Columbia,2020-04-09,83,82.4655791,5,3.6840293,441,574.9919589,0,2.5504818
DE,973764,Delaware,2020-04-09,279,63.2596810,2,2.6700515,1334,436.6561097,0,1.8484972
FL,21477737,Florida,2020-04-09,909,3.2824687,45,.1489915,9415,24.3182045,206,.1908953
GA,10617423,Georgia,2020-04-09,665,5.7075997,17,.2542990,2298,26.4094216,166,.6122013
HI,1415872,Hawaii,2020-04-09,25,20.6233332,0,.7062785,756,148.4597478,0,3.7432762
IA,3155070,Iowa,2020-04-09,125,9.4451153,2,.3169502,1007,69.1902240,-193,.7923754
ID,1787065,Idaho,2020-04-09,22,16.1717677,3,.5036191,633,123.7224164,20,1.5668149
IL,12671821,Illinois,2020-04-09,1344,3.4801628,66,.1499390,5791,22.4671734,0,.2209627
IN,6732219,Indiana,2020-04-09,408,5.4959591,42,.2673710,3381,29.4850777,0,-.0148539
KS,2913314,Kansas,2020-04-09,60,9.7140233,4,.5492027,592,59.7944471,40,-.6521782
KY,4467673,Kentucky,2020-04-09,197,6.9611182,8,.3805113,197,39.5060247,0,-.4252773
LA,4648794,Louisiana,2020-04-09,1253,10.4758352,50,.5377739,5513,52.5727748,0,-.4087082
MA,6949503,Massachusetts,2020-04-09,2151,11.1662661,110,.5755807,7775,49.0826466,183,.4892436
MD,6045680,Maryland,2020-04-09,656,14.3408186,30,.7277924,3155,62.3916582,138,.8435776
ME,1344212,Maine,2020-04-09,23,50.4384725,2,2.6037560,23,219.3106445,4,3.8684374
MI,9986857,Michigan,2020-04-09,1032,7.6800939,156,.5106712,4286,30.8104942,0,.5206843
MN,5639632,Minnesota,2020-04-09,103,13.7065681,11,.9220460,1831,57.6988002,22,.8688510
MO,6137428,Missouri,2020-04-09,212,12.6274394,19,.8798474,2303,57.9232864,0,.7983800
MS,2976149,Mississippi,2020-04-09,257,10.9537527,9,1.0752150,257,56.8855928,31,.9072126
MT,1068778,Montana,2020-04-09,22,21.9877280,0,2.6198144,462,122.3827586,5,.7485184
NC,10488084,North Carolina,2020-04-09,225,2.5171423,12,.2765043,4822,19.0120522,0,.0762770
ND,762062,North Dakota,2020-04-09,18,15.6155273,1,.9185604,543,191.4542386,0,1.0497834
NE,1934408,Nebraska,2020-04-09,48,5.7381897,2,.3101724,722,67.2557185,0,.2584770
NH,1359711,New Hampshire,2020-04-09,0,5.9571482,0,.2206351,447,76.1926615,0,.3677252
NJ,8882190,New Jersey,2020-04-09,3590,6.6875399,267,.4615979,6776,22.5620033,0,.0562924
NM,2096829,New Mexico,2020-04-09,71,27.0408317,3,1.9076424,1562,104.4434239,0,.0000000
NV,3080156,Nevada,2020-04-09,138,18.9600786,9,1.3635673,1205,74.5416791,0,.0000000
NY,19453561,New York,2020-04-09,10621,10.6355849,799,.7916288,26396,27.6453242,2870,2.1075833
OH,11689100,Ohio,2020-04-09,364,18.1194446,20,1.3431316,2644,48.5751683,117,3.6444209
OK,3956971,Oklahoma,2020-04-09,160,53.9301400,1,3.9676813,6934,165.9350043,25,10.8668979
OR,4217737,Oregon,2020-04-09,82,50.8803655,11,3.7460847,1063,157.7623261,2,10.1950406
PA,12801989,Pennsylvania,2020-04-09,1989,14.9742356,29,.9685995,7064,52.2965611,0,3.3588531
RI,1059361,Rhode Island,2020-04-09,279,182.7516777,8,11.7995660,2010,628.4920815,0,40.5905069
SC,5148714,South Carolina,2020-04-09,240,8.7983135,4,.2136456,2733,63.6663835,0,.3884465
SD,884659,South Dakota,2020-04-09,54,46.2325031,0,.9043032,399,334.2530851,1,.4521516
TN,6833174,Tennessee,2020-04-09,272,6.2196572,15,.1463449,3231,35.5325358,56,.1170759
TX,28995881,Texas,2020-04-09,877,1.8588847,22,.0413852,9876,12.7155992,0,.0275901
UT,3205958,Utah,2020-04-09,130,8.5153954,0,.2495354,2257,93.5757736,10,.2807273
VA,8535519,Virginia,2020-04-09,397,3.7607555,34,.1288732,2310,38.1816267,70,.2225992
VT,623989,Vermont,2020-04-09,49,40.7058458,0,1.6025924,266,420.0394558,-50,1.9231108
WA,7614893,Washington,2020-04-09,363,3.9133839,16,.1575859,4491,42.0885756,0,.1575859
WI,5822434,Wisconsin,2020-04-09,164,4.8605102,12,.2060994,1473,50.7347958,53,.1889244
WV,1792147,West Virginia,2020-04-09,61,9.2626330,1,.5021909,1318,96.6438579,0,.6137889
WY,578759,Wyoming,2020-04-09,17,25.9175235,0,1.5550514,94,245.8709065,1,1.7278349
AK,731545,Alaska,2020-04-10,11,12.9862141,0,.5467880,209,153.5107205,1,.0000000
AL,4903185,Alabama,2020-04-10,199,2.5085735,6,.1019745,199,23.4541426,35,.1019745
AR,3017825,Arkansas,2020-04-10,52,4.0757831,2,.1656822,2169,47.0868920,0,.3976374
AZ,7278717,Arizona,2020-04-10,94,.8517985,8,.0274774,556,8.9164066,45,.1511255
CA,39512223,California,2020-04-10,1163,.5542589,49,.0227778,1363,1.6577149,0,.0278395
CO,5758736,Colorado,2020-04-10,855,5.8867085,57,.2952037,2199,16.6008652,150,.5730424
CT,3565287,Connecticut,2020-04-10,754,12.4814636,68,.7573023,2786,37.1358603,0,.8975435
DC,705749,District of Columbia,2020-04-10,137,61.7783376,6,3.8257227,631,196.3871008,0,3.8257227
DE,973764,Delaware,2020-04-10,119,47.7528436,2,2.8754400,1851,146.9555252,0,2.7727458
FL,21477737,Florida,2020-04-10,1167,2.8773981,36,.1489915,10281,13.1298749,219,.2421112
GA,10617423,Georgia,2020-04-10,917,5.4909746,37,.2825544,5062,31.5330754,192,.7534785
HI,1415872,Hawaii,2020-04-10,7,25.0728879,1,.8475342,553,192.4609004,0,4.0964155
IA,3155070,Iowa,2020-04-10,118,11.1566463,2,.3803402,980,87.9536746,0,1.8383110
ID,1787065,Idaho,2020-04-10,121,19.5851858,6,.6714921,563,154.7229675,14,3.3574604
IL,12671821,Illinois,2020-04-10,1465,4.2772069,68,.1657220,6670,27.2573295,0,.4734915
IN,6732219,Indiana,2020-04-10,556,6.7585442,55,.3564946,3050,35.9613970,0,.4307644
KS,2913314,Kansas,2020-04-10,60,11.3959566,8,.6865034,639,61.4077302,11,.1029755
KY,4467673,Kentucky,2020-04-10,347,8.5503124,17,.4924264,2487,47.7653579,459,1.5444282
LA,4648794,Louisiana,2020-04-10,970,11.1641858,53,.6238177,5361,60.6824049,0,1.4842559
MA,6949503,Massachusetts,2020-04-10,2035,11.4108879,107,.6331388,8851,56.7666494,133,1.2662776
MD,6045680,Maryland,2020-04-10,783,14.6881740,34,.7939554,3924,73.2092999,65,1.5713700
ME,1344212,Maine,2020-04-10,26,50.7360446,1,2.9013281,26,258.5901629,6,7.1417306
MI,9986857,Michigan,2020-04-10,1076,7.5699492,161,.5407107,4243,36.5179956,0,.9612634
MN,5639632,Minnesota,2020-04-10,95,13.4937882,7,.9575093,1759,67.5044045,24,1.7377020
MO,6137428,Missouri,2020-04-10,260,12.2038092,19,.8798474,2271,61.5241433,0,.5213910
MS,2976149,Mississippi,2020-04-10,209,11.7265634,6,1.0752150,209,59.6744316,41,.6384089
MT,1068778,Montana,2020-04-10,11,22.3619872,0,2.5262496,437,119.4822498,5,.9356480
NC,10488084,North Carolina,2020-04-10,257,2.5934194,9,.2669696,9836,25.5432737,0,.0953463
ND,762062,North Dakota,2020-04-10,9,15.7467503,1,.7873375,427,280.0297089,2,1.3122292
NE,1934408,Nebraska,2020-04-10,68,5.9966667,1,.2584770,671,102.2535060,0,.3101724
NH,1359711,New Hampshire,2020-04-10,31,6.1042383,3,.1470901,454,126.4239239,6,.5148153
NJ,8882190,New Jersey,2020-04-10,3561,6.6650229,285,.4841148,6331,29.5310053,0,.0788094
NM,2096829,New Mexico,2020-04-10,226,28.3284903,3,2.0507156,3291,146.0777202,0,.0476911
NV,3080156,Nevada,2020-04-10,128,19.8366576,10,1.4284991,978,101.9753545,0,.0324659
NY,19453561,New York,2020-04-10,10575,10.7178321,777,.7916288,26336,28.2621778,2916,2.1435664
OH,11689100,Ohio,2020-04-10,366,18.2734342,18,1.3345767,2588,49.6787606,143,3.7385256
OK,3956971,Oklahoma,2020-04-10,110,54.1323148,8,3.9676813,1885,151.1256969,13,11.0943446
OR,4217737,Oregon,2020-04-10,0,50.6906903,0,3.7223753,0,140.2410819,0,10.3847158
PA,12801989,Pennsylvania,2020-04-10,1751,14.6774068,78,.9920333,7417,47.4145072,0,3.4213434
RI,1059361,Rhode Island,2020-04-10,404,178.5982304,6,11.9883590,1799,545.8951198,0,41.3456791
SC,5148714,South Carolina,2020-04-10,273,8.1573768,5,.3301795,816,41.5055099,255,1.1264949
SD,884659,South Dakota,2020-04-10,89,43.0674418,0,1.5825307,500,207.8767073,2,4.2954404
TN,6833174,Tennessee,2020-04-10,228,5.8245261,4,.2048828,2950,29.1372648,31,.6000140
TX,28995881,Texas,2020-04-10,1441,2.0830545,27,.0620778,9584,11.5878528,0,.1413994
UT,3205958,Utah,2020-04-10,126,11.5722040,4,.2183435,2389,82.4090646,15,1.3412528
VA,8535519,Virginia,2020-04-10,467,5.0612037,12,.0937260,3372,35.8267611,87,.6443662
VT,623989,Vermont,2020-04-10,33,54.6483993,1,.9615554,317,438.1487494,0,3.0449255
WA,7614893,Washington,2020-04-10,309,4.8851638,17,.1181894,4481,43.3623952,0,.2495111
WI,5822434,Wisconsin,2020-04-10,222,6.3719056,17,.1889244,2023,54.4445845,61,.3950238
WV,1792147,West Virginia,2020-04-10,31,9.4858290,0,.3905930,692,106.0180889,0,1.2833769
WY,578759,Wyoming,2020-04-10,20,26.7814410,0,1.0367009,836,289.9306965,3,3.6284533
AK,731545,Alaska,2020-04-11,11,12.3027292,1,.6834850,300,169.3675714,3,1.2302729
AL,4903185,Alabama,2020-04-11,223,2.4677837,11,.1223694,223,25.8403466,34,.2855287
AR,3017825,Arkansas,2020-04-11,55,4.1089195,1,.1988187,1458,47.3851201,0,.4639103
AZ,7278717,Arizona,2020-04-11,281,1.2090043,11,.0412161,2796,12.3648165,42,.1511255
CA,39512223,California,2020-04-11,1143,.6251230,68,.0329012,8356,5.0490705,0,.0278395
CO,5758736,Colorado,2020-04-11,0,4.2370409,0,.2257440,1675,36.7268095,0,.1910141
CT,3565287,Connecticut,2020-04-11,972,10.7144250,46,.5329164,3543,72.3083443,0,.2804823
DC,705749,District of Columbia,2020-04-11,118,52.0014906,9,2.6921753,684,374.6374419,0,.8501606
DE,973764,Delaware,2020-04-11,153,40.7696321,7,2.1565800,-638,250.7794496,0,.6161657
FL,21477737,Florida,2020-04-11,963,2.3047121,48,.1210556,10103,16.2307603,174,.1117436
GA,10617423,Georgia,2020-04-11,676,4.0311100,12,.1695327,5568,29.0842703,128,.4049947
HI,1415872,Hawaii,2020-04-11,23,20.6939610,2,.8475342,717,173.0382407,1,3.0369977
IA,3155070,Iowa,2020-04-11,122,9.3183353,3,.3486452,1179,79.9031400,0,1.3628858
ID,1787065,Idaho,2020-04-11,43,15.8360216,1,.5595767,670,140.9573798,1,2.4061800
IL,12671821,Illinois,2020-04-11,1293,3.5196204,81,.1657220,4622,25.8052888,0,.3393356
IN,6732219,Indiana,2020-04-11,528,5.7039143,30,.2673710,3131,33.7778673,0,.2673710
KS,2913314,Kansas,2020-04-11,102,10.3662015,5,.5835279,929,55.2978498,19,.1029755
KY,4467673,Kentucky,2020-04-11,0,6.7372881,0,.3805113,0,35.9471250,0,.0671491
LA,4648794,Louisiana,2020-04-11,761,8.7549588,51,.5162629,4635,46.5927292,0,.0430219
MA,6949503,Massachusetts,2020-04-11,1888,9.4826925,114,.5755807,5306,39.6575122,72,.1870637
MD,6045680,Maryland,2020-04-11,726,12.5047968,43,.7608739,3632,52.5830014,296,.9097405
ME,1344212,Maine,2020-04-11,30,42.8503837,2,2.6037560,30,187.6936079,3,4.0916165
MI,9986857,Michigan,2020-04-11,808,6.1681067,164,.5407107,3452,25.7238088,0,.5507238
MN,5639632,Minnesota,2020-04-11,74,10.8517719,7,.9575093,1626,47.3080513,23,.9929726
MO,6137428,Missouri,2020-04-11,225,10.4929948,13,.9124343,1978,48.0820305,0,.9124343
MS,2976149,Mississippi,2020-04-11,173,9.7441358,11,1.1424159,173,52.2487281,46,1.7472243
MT,1068778,Montana,2020-04-11,12,17.5901824,0,2.6198144,284,100.7692898,5,1.0292128
NC,10488084,North Carolina,2020-04-11,404,2.3073805,6,.2669696,2748,13.9682329,0,.0953463
ND,762062,North Dakota,2020-04-11,15,16.9277565,1,.6561146,610,138.9650711,0,1.3122292
NE,1934408,Nebraska,2020-04-11,65,6.5653161,2,.2067816,631,47.4046840,0,.3618678
NH,1359711,New Hampshire,2020-04-11,66,7.7222292,1,.2206351,549,52.4376136,10,.5883603
NJ,8882190,New Jersey,2020-04-11,3563,6.9127096,323,.5516657,6670,18.7566355,0,.0900679
NM,2096829,New Mexico,2020-04-11,0,28.0900350,0,2.2414799,0,78.2610313,0,.0953821
NV,3080156,Nevada,2020-04-11,116,19.6093964,5,1.5583626,838,55.8413275,0,.0324659
NY,19453561,New York,2020-04-11,9946,10.1112593,783,.8173311,23095,23.7848484,2529,1.8608418
OH,11689100,Ohio,2020-04-11,372,17.2639468,16,1.3773515,1898,41.1580019,104,3.2252269
OK,3956971,Oklahoma,2020-04-11,74,51.0238766,6,4.0940406,494,121.1027324,18,9.6033052
OR,4217737,Oregon,2020-04-11,50,47.8218533,4,3.8409223,1597,117.1481294,12,9.0095708
PA,12801989,Pennsylvania,2020-04-11,1676,13.6463170,78,.9920333,7134,39.1189213,0,2.9682888
RI,1059361,Rhode Island,2020-04-11,280,168.0258193,7,12.0827555,2993,508.7972844,0,35.8706805
SC,5148714,South Carolina,2020-04-11,142,7.3610614,8,.3301795,1910,45.9143778,0,.3690242
SD,884659,South Dakota,2020-04-11,90,38.3198498,0,1.6955686,357,242.3532683,4,.4521516
TN,6833174,Tennessee,2020-04-11,252,5.3269535,3,.2048828,4029,38.7667576,20,.0731724
TX,28995881,Texas,2020-04-11,890,1.6692026,28,.0620778,4815,10.7222126,0,.0103463
UT,3205958,Utah,2020-04-11,104,8.1099004,1,.2183435,1784,73.1138711,7,.1247677
VA,8535519,Virginia,2020-04-11,568,3.8896287,9,.0937260,2799,31.2693346,-772,-1.2301537
VT,623989,Vermont,2020-04-11,20,44.0712897,1,.9615554,581,329.4929879,0,-16.8272197
WA,7614893,Washington,2020-04-11,155,3.7295337,18,.1050573,2187,30.4272168,0,-1.3920091
WI,5822434,Wisconsin,2020-04-11,157,4.6372359,9,.1545745,1612,33.8689971,46,-1.7518447
WV,1792147,West Virginia,2020-04-11,23,8.1466531,0,.2789950,897,78.7881798,0,-5.6914974
WY,578759,Wyoming,2020-04-11,3,22.8074207,0,.8639175,465,211.4869920,0,-17.7966995
AK,731545,Alaska,2020-04-12,15,7.2449405,0,.5467880,306,118.5162909,0,.8201819
AL,4903185,Alabama,2020-04-12,334,2.0598856,2,.0815796,334,18.5797599,35,.2243440
AR,3017825,Arkansas,2020-04-12,54,3.4793270,3,.1325458,1144,32.8713560,0,.3645009
AZ,7278717,Arizona,2020-04-12,146,1.1265722,7,.0137387,1579,9.2736124,37,.1373868
CA,39512223,California,2020-04-12,1179,.6251230,42,.0177160,17109,7.5698095,0,.0253086
CO,5758736,Colorado,2020-04-12,383,5.2268414,24,.1910141,2462,56.8874836,64,.3299335
CT,3565287,Connecticut,2020-04-12,525,10.4900391,60,.5329164,1389,96.2334870,0,.5329164
DC,705749,District of Columbia,2020-04-12,97,48.1757679,3,2.6921753,601,491.5345257,0,1.9837081
DE,973764,Delaware,2020-04-12,0,35.5322234,5,2.0538857,0,348.2363283,0,1.4377200
FL,21477737,Florida,2020-04-12,861,2.0858808,27,.1070876,9820,21.2685349,111,.1163996
GA,10617423,Georgia,2020-04-12,293,3.0327510,5,.1695327,2738,23.6874805,26,.2637175
HI,1415872,Hawaii,2020-04-12,21,13.7724314,0,.4237671,1013,149.0247706,1,1.3419292
IA,3155070,Iowa,2020-04-12,77,6.0854434,7,.1901701,460,66.2425873,0,.6022053
ID,1787065,Idaho,2020-04-12,11,10.0723813,2,.3357460,544,116.5038765,3,1.1191535
IL,12671821,Illinois,2020-04-12,1672,3.3065492,43,.0946983,8586,26.1051667,0,.1578305
IN,6732219,Indiana,2020-04-12,493,5.4365433,13,.1485394,1725,31.9656862,0,.0594158
KS,2913314,Kansas,2020-04-12,69,11.4646070,1,.3089265,910,64.9088976,5,.0343252
KY,4467673,Kentucky,2020-04-12,147,7.9459710,4,.2238302,279,43.2216055,0,.0223830
LA,4648794,Louisiana,2020-04-12,581,9.3572656,34,.3011534,7130,60.3167187,0,.0215110
MA,6949503,Massachusetts,2020-04-12,2615,11.4828355,110,.4172960,3802,47.2263988,7,.0287790
MD,6045680,Maryland,2020-04-12,531,14.4235223,37,.5623850,2175,58.1406889,151,.3804369
ME,1344212,Maine,2020-04-12,17,47.3139654,0,2.0830048,17,170.4344255,6,1.7854327
MI,9986857,Michigan,2020-04-12,686,6.6387253,168,.5006580,3000,24.7625454,0,.2403158
MN,5639632,Minnesota,2020-04-12,58,11.7383546,6,.9043143,1190,44.5596450,21,.4610230
MO,6137428,Missouri,2020-04-12,136,10.7536903,1,.8146735,2090,45.1654993,0,.4236302
MS,2976149,Mississippi,2020-04-12,139,7.4929044,3,1.0080140,139,41.3285760,20,.9408131
MT,1068778,Montana,2020-04-12,10,13.9411552,0,2.3391200,332,90.3835970,1,.5613888
NC,10488084,North Carolina,2020-04-12,208,1.6780949,1,.2383657,1746,11.5655061,0,.0572078
ND,762062,North Dakota,2020-04-12,15,10.4978335,1,.1312229,396,110.3584748,3,.7873375
NE,1934408,Nebraska,2020-04-12,91,4.3941092,0,.0000000,706,39.9088507,0,.1550862
NH,1359711,New Hampshire,2020-04-12,44,5.2952429,1,.0000000,375,38.7582361,12,.3677252
NJ,8882190,New Jersey,2020-04-12,3699,6.7550908,240,.3940470,6542,16.4599046,0,.0562924
NM,2096829,New Mexico,2020-04-12,83,28.2331082,1,1.6214961,1594,79.6440721,0,.0953821
NV,3080156,Nevada,2020-04-12,136,19.8041917,3,1.1363061,1024,57.4321560,0,.0649318
NY,19453561,New York,2020-04-12,8236,9.0317654,758,.7350839,20621,22.9520960,2622,1.9328081
OH,11689100,Ohio,2020-04-12,354,15.4502913,6,1.2319169,2772,41.0981170,89,3.3278867
OK,3956971,Oklahoma,2020-04-12,102,45.6662432,2,3.6391472,102,119.2326150,0,9.8307519
